"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000276600",308.760109547319,-1.76068607532282,0.161579679029015,-10.8967048697173,1.19507110518063e-27,6.42179994590992e-25
"ENSG00000181467",614.685968923018,-1.26179733985648,0.116561372796393,-10.8251756957304,2.61576997363809e-27,1.35713362149513e-24
"ENSG00000157150",194.422194863874,2.90884665564865,0.269411408226845,10.7970433575678,3.5546610887284e-27,1.78278102470025e-24
"ENSG00000116285",3268.68271249547,2.4402931209389,0.22978182446678,10.620044151019,2.40447370838672e-26,1.1670229489157e-23
"ENSG00000162692",501.792807644519,-3.53335399498289,0.337335774105105,-10.4742937637026,1.13380707182905e-25,5.33101912585622e-23
"ENSG00000163884",574.159587317272,4.5373329150786,0.436444659720538,10.396124260024,2.58223545267201e-25,1.17734286730009e-22
"ENSG00000103502",3348.3198551397,0.839841113524632,0.0812019656284286,10.3426204898494,4.52005426537886e-25,2.00025695520266e-22
"ENSG00000273259",2004.11998970116,3.36559212042842,0.325746853743574,10.3319251797833,5.05359796118906e-25,2.17246956925859e-22
"ENSG00000110756",990.655950420282,1.49031681379709,0.145743875801351,10.2255879062006,1.52300989804488e-24,6.36533525721759e-22
"ENSG00000166482",27413.0913509521,-0.949210332466672,0.0930823015056466,-10.1975382764799,2.03361635810644e-24,8.26967343893772e-22
"ENSG00000077684",1762.19786787018,1.18965140290679,0.116855169594865,10.1805628884994,2.42156528620242e-24,9.5881240253162e-22
"ENSG00000119138",1717.49764005215,2.12796149330269,0.211876848492727,10.0433884515501,9.82402798953845e-24,3.79005961873322e-21
"ENSG00000185950",2276.01355895182,2.16659173003669,0.220145406188618,9.84163952156414,7.44869355717387e-23,2.80182608153095e-20
"ENSG00000197043",14235.9842719408,0.954764765394,0.0971777209015729,9.82493473335354,8.79309704696772e-23,3.22685215045552e-20
"ENSG00000103196",3096.22706460365,2.62612381295678,0.268615673608105,9.77650997680851,1.42023526258417e-22,5.0878237525813e-20
"ENSG00000165995",513.120652263358,3.00670450736248,0.308171392140149,9.75659838663774,1.72855923321521e-22,6.04834935417582e-20
"ENSG00000139289",2896.70416714745,-1.07079066814918,0.11009171231122,-9.72635129084145,2.32793665198917e-22,7.96048519677932e-20
"ENSG00000157510",502.252879260653,1.82254767217398,0.187597192452751,9.71521827349848,2.59692022590049e-22,8.68294704864419e-20
"ENSG00000211445",12537.5100078316,3.77026957050418,0.389025578199638,9.69157243580877,3.27447902232899e-22,1.07103937760787e-19
"ENSG00000221869",1996.64301269148,1.51601633387903,0.156703449801653,9.67442858340343,3.87248850295437e-22,1.23969068117982e-19
"ENSG00000158246",70.9167246809058,2.34452028711739,0.244524675533366,9.58807237757678,8.97459872339938e-22,2.81316275817223e-19
"ENSG00000131389",738.380850335762,-1.96392073871515,0.205817245000329,-9.54206115581818,1.40021256354762e-21,4.29950984308927e-19
"ENSG00000181061",2495.82052296136,1.26978688508629,0.134027227399322,9.47409649311831,2.69079182622209e-21,8.0971307634675e-19
"ENSG00000108821",102622.780484375,-1.27728899898342,0.135987552475862,-9.39269054945408,5.84867733515026e-21,1.72547449381707e-18
"ENSG00000145777",152.340526049886,-2.71537047389658,0.289556507470836,-9.37768761480891,6.74354060906765e-21,1.95121753853907e-18
"ENSG00000151726",1467.3386127176,1.57914956976626,0.169039341583849,9.34190558819084,9.46156562781502e-21,2.68601351766235e-18
"ENSG00000003402",3368.7471455545,1.16257395350193,0.124475417400805,9.33978754823927,9.65276094846808e-21,2.68954520797501e-18
"ENSG00000157214",3042.47229085347,1.99790860700547,0.21399123314992,9.33640400869019,9.96614915548566e-21,2.72637600351704e-18
"ENSG00000196975",4931.1385570518,1.1290315225748,0.12141003374081,9.29932632244462,1.41338349626816e-20,3.79745858658048e-18
"ENSG00000128923",1481.51790911659,1.05796750581501,0.114178247247148,9.26592876771841,1.93386841069751e-20,5.10473405392188e-18
"ENSG00000124766",1291.37879883455,-2.33650164185364,0.252485774744062,-9.25399319712996,2.16258825274051e-20,5.61005221564374e-18
"ENSG00000112837",2671.1475938805,-1.63657403513402,0.176908795706069,-9.25094780393597,2.22510709837655e-20,5.67440023765653e-18
"ENSG00000141401",619.52187865889,2.19493644478778,0.238029691032284,9.22127166266027,2.93597308765212e-20,7.36244184613563e-18
"ENSG00000164484",814.389365708672,-1.18479407862512,0.129186560454963,-9.17118680497851,4.67839566451194e-20,1.15395313390568e-17
"ENSG00000157613",2823.86525332464,-0.967470765281254,0.105713374516021,-9.15182936606222,5.59774535692088e-20,1.35844639742309e-17
"ENSG00000169715",553.711931182188,2.16224808014722,0.236463905113102,9.1440935948047,6.01319949590078e-20,1.43610475579878e-17
"ENSG00000157514",2226.78266617597,3.34437590839602,0.365969350964239,9.1384043488462,6.33805587966503e-20,1.49003732446e-17
"ENSG00000143320",1513.71429166214,-1.70755480570785,0.187203666085721,-9.12137481819375,7.41772776462444e-20,1.71703279917753e-17
"ENSG00000072958",2239.0616896011,1.10193026680951,0.121479883571755,9.07088675433766,1.18052294941302e-19,2.6912345904346e-17
"ENSG00000177283",147.953731209827,2.46527817274815,0.273112570857279,9.02660088113057,1.77086894725724e-19,3.97679017618394e-17
"ENSG00000019995",2150.39090389704,0.984062433654266,0.109138112392245,9.01667082272341,1.93891957963374e-19,4.29014470517195e-17
"ENSG00000012048",241.114248284336,-1.40351491670756,0.15716995324461,-8.92991877730731,4.26321681399954e-19,9.2962840845561e-17
"ENSG00000159884",556.369264357974,1.06285865516488,0.119738471682508,8.87650092931782,6.8996558408714e-19,1.4830317397393e-16
"ENSG00000197321",9110.0281194094,-0.699600775836254,0.0795699170997739,-8.79227729945997,1.46558495777037e-18,3.10580158797365e-16
"ENSG00000154734",29873.395214832,2.18789060496337,0.249276180598582,8.77697419669071,1.67931511663039e-18,3.50930211733623e-16
"ENSG00000163513",13345.4970721705,1.47097826641499,0.167951044089546,8.75837524195869,1.9808479851341e-18,4.08271764168872e-16
"ENSG00000183160",2936.68383656203,-1.17313105422826,0.134578186788219,-8.71709659808671,2.85426611263249e-18,5.80341728792817e-16
"ENSG00000103485",876.971916080666,-1.1204845439181,0.12858219346695,-8.71415017668134,2.92947829913907e-18,5.87692406517953e-16
"ENSG00000185432",3844.93162700461,2.27112596406593,0.26068104823901,8.71227877672031,2.97826144045282e-18,5.89617389908595e-16
"ENSG00000139132",1181.87048098368,2.05696042796321,0.237111611365668,8.67507253700458,4.13286961295475e-18,8.07573457097626e-16
"ENSG00000172986",767.388546847815,-1.64188715184151,0.189853179615482,-8.64819412119878,5.23207754028369e-18,1.00925434193729e-15
"ENSG00000137076",20054.8995329219,0.638191126491241,0.074264574256882,8.5934799044795,8.43742539949515e-18,1.60695572861777e-15
"ENSG00000196136",739.328167007073,3.1964063571426,0.373672193441209,8.55403857511143,1.18855159685326e-17,2.23536841578177e-15
"ENSG00000173838",68.6119365006245,3.42359235969854,0.402103284948999,8.5142113676907,1.67727837041599e-17,3.11559634089864e-15
"ENSG00000128311",323.626195294114,1.34165936001577,0.15761609437056,8.5121977255793,1.70667225235614e-17,3.13153545231104e-15
"ENSG00000169738",602.058364266515,1.96049195233085,0.230653794116483,8.49971690186365,1.9005362240946e-17,3.42889162907809e-15
"ENSG00000099860",373.613481239109,1.41599706409285,0.166609869451425,8.49887866040065,1.91430876540316e-17,3.42889162907809e-15
"ENSG00000146592",694.961502447024,-2.04975852688814,0.242072148012842,-8.46755210673555,2.50603827113911e-17,4.43598256794812e-15
"ENSG00000162616",1478.63811123378,1.36940988342627,0.162342586730132,8.43530900306942,3.30328872807275e-17,5.77921886076542e-15
"ENSG00000134253",144.947796981987,-1.98692335681444,0.235614402359431,-8.43294525681574,3.37072405977892e-17,5.82941542568202e-15
"ENSG00000183722",3035.78114028323,0.709191556466372,0.0841631954474319,8.42638581741269,3.5650536104987e-17,6.09543143449585e-15
"ENSG00000253368",1051.88720849567,1.9930638039498,0.237468111754594,8.39297448917892,4.73994483008162e-17,8.01316965319192e-15
"ENSG00000132970",1317.1791768779,1.0814506836362,0.129093550699248,8.37726344792915,5.41724979409186e-17,9.05643782243401e-15
"ENSG00000134243",5569.94954143771,2.21280312208498,0.264751747683864,8.35803027342903,6.37740831027985e-17,1.05444489490627e-14
"ENSG00000150907",688.488687413831,2.30504850924637,0.277769106925883,8.29843366944843,1.05492974662631e-16,1.72526880084125e-14
"ENSG00000133142",3090.55222418743,1.47994528543758,0.178831801306406,8.27562701167383,1.27781407478845e-16,2.06731081389967e-14
"ENSG00000125503",2642.94029142259,0.68000092768217,0.0821845652153987,8.2740709998276,1.29461006108737e-16,2.07220244458729e-14
"ENSG00000162704",2647.52764811489,0.896694866505407,0.108422028527074,8.27041219101976,1.33496665793795e-16,2.11430614056152e-14
"ENSG00000148120",677.479621965303,1.23766560874612,0.149696841229343,8.26781379341173,1.36437767109595e-16,2.13837775409476e-14
"ENSG00000138078",1711.67747378354,-0.720886188610781,0.0873973093963067,-8.24837965367897,1.6055659583079e-16,2.49044798027842e-14
"ENSG00000167549",2012.83190160827,2.38053199650325,0.288683464870028,8.24616677500051,1.6355636462619e-16,2.51109087976087e-14
"ENSG00000104756",1773.43480422872,0.750098394146059,0.0914109555667521,8.20578222266045,2.29094356316923e-16,3.48177139913578e-14
"ENSG00000103064",1735.73858685017,1.3754036222671,0.167998388714538,8.18700484445822,2.6780739635571e-16,4.02943008556801e-14
"ENSG00000163491",152.330816438181,-2.07292388954498,0.253283581915578,-8.18420157306488,2.74114924087897e-16,4.08349816616484e-14
"ENSG00000143891",522.017903604277,-1.1339571540902,0.138636076504287,-8.17938001913328,2.8530799443932e-16,4.2085726317e-14
"ENSG00000102804",5382.09028114547,1.15100831756754,0.141368950235928,8.14187497075308,3.89203054481028e-16,5.6853875317685e-14
"ENSG00000179593",68.3817608996509,8.90562121254783,1.0994776985108,8.09986525839512,5.50200921982716e-16,7.95992603091533e-14
"ENSG00000163110",1307.01873378201,1.48544070997634,0.183575387601956,8.0917204064262,5.88278237470707e-16,8.42974701046119e-14
"ENSG00000112576",646.678190036581,1.08126813253536,0.133650196204372,8.09028466282187,5.95254494129527e-16,8.44924445157817e-14
"ENSG00000127824",250.251351311764,-1.6935360682319,0.209993059670438,-8.06472400035378,7.34015041399551e-16,1.03214862737361e-13
"ENSG00000105516",103.553345123352,-1.63337802273603,0.20313086415236,-8.04101350896094,8.9098433594931e-16,1.24127317765679e-13
"ENSG00000118689",5354.01398676307,1.27548190255642,0.15980037361959,7.98172040318722,1.4430761855354e-15,1.99197470528125e-13
"ENSG00000198431",22550.3972529959,1.47815716032621,0.185800686026059,7.95560658004726,1.78255993458657e-15,2.43821788870814e-13
"ENSG00000130066",4094.07414644704,1.31961322737616,0.166011928626828,7.94890607133702,1.88165648031796e-15,2.55057688314091e-13
"ENSG00000101342",53.7045501961127,4.13470027562452,0.521410207019831,7.9298414568,2.194258346354e-15,2.94775098921806e-13
"ENSG00000152332",3008.22120858821,0.671919079752485,0.0848793457037519,7.91616705078801,2.44944467909796e-15,3.26144642846973e-13
"ENSG00000162426",171.565374171734,1.41530961654603,0.179279515530492,7.89443017155695,2.91644624638441e-15,3.84919738799122e-13
"ENSG00000149218",2046.67190458041,1.97372899212979,0.250265190620867,7.88655021193036,3.10654592862951e-15,4.06444261236171e-13
"ENSG00000161647",159.568333126075,1.74655102043577,0.221902931444952,7.87078840762878,3.52413241246597e-15,4.57104278258302e-13
"ENSG00000138316",788.980420017129,-2.41082765173368,0.307304318564441,-7.84508223963709,4.32669850057402e-15,5.56406031108006e-13
"ENSG00000049323",20410.1804729043,0.715207321251738,0.0915938315274357,7.80846602139913,5.78881960803003e-15,7.38123557817118e-13
"ENSG00000179820",5333.85096462162,1.44819092352175,0.185493082568153,7.80725029457455,5.84491234479917e-15,7.39013034788642e-13
"ENSG00000132356",2379.48910078321,0.743757776346917,0.0953832192924687,7.79757468728719,6.31082876523574e-15,7.91272746681141e-13
"ENSG00000119139",5612.40866677469,1.99096302357624,0.257038730757986,7.74577052145041,9.50039542310119e-15,1.18134669038e-12
"ENSG00000112773",525.990741177476,-1.22078432922984,0.157936122635252,-7.72960807736938,1.07878188687431e-14,1.33043871064843e-12
"ENSG00000140545",9643.96829734881,1.18728283496103,0.15396847004238,7.71120759097128,1.24632741015522e-14,1.52457253765817e-12
"ENSG00000168234",600.330937190166,0.85758870453039,0.111239912663069,7.70936154119349,1.26448724547154e-14,1.53431250769071e-12
"ENSG00000077254",2760.45717378294,0.807738767423896,0.104849363133682,7.70380232442648,1.32076108833469e-14,1.5897737068067e-12
"ENSG00000113456",1042.06476705324,0.795139388676564,0.103373889189278,7.69187843189939,1.44990352591706e-14,1.73136892467842e-12
"ENSG00000131871",812.427910484371,0.67485610425161,0.0879148544520743,7.67624661904547,1.63817605297159e-14,1.94078715692996e-12
"ENSG00000136999",446.959359934213,-2.6026510758116,0.339722489031814,-7.66110916951357,1.8433407932041e-14,2.16678949801163e-12
"ENSG00000157110",3434.95653024507,0.815023310780128,0.106440541331246,7.65707596547967,1.90214131082155e-14,2.21857505136597e-12
"ENSG00000136478",3731.89533614612,1.50663935079978,0.197187801662938,7.64063161155955,2.16158711622939e-14,2.50178767313749e-12
"ENSG00000146250",313.815278414265,-2.6959860934086,0.352993183324302,-7.63750185773913,2.21476844755241e-14,2.54377145510486e-12
"ENSG00000122966",304.381571693765,-1.63479322051547,0.214727958057376,-7.61332262135443,2.6713785967403e-14,3.04496684595111e-12
"ENSG00000042286",599.812052908871,0.71357002284903,0.0943424782544352,7.56361329542967,3.92024052244524e-14,4.43488262411362e-12
"ENSG00000067369",2102.95020992216,-0.714185282766507,0.0953995671751118,-7.48625286166735,7.08677994530474e-14,7.95729037739218e-12
"ENSG00000169744",723.002383878764,-1.33050295607402,0.178020550982859,-7.4738728125953,7.78684064997214e-14,8.67857810514672e-12
"ENSG00000126016",404.38899146923,-2.49798141543018,0.335754889994966,-7.43989585815899,1.0076470598901e-13,1.114783651699e-11
"ENSG00000020577",3148.963700608,1.21231851012019,0.163298854507783,7.42392537764197,1.13699234697289e-13,1.24555141000045e-11
"ENSG00000138074",455.644072305309,1.16393043595391,0.156794560721387,7.4232832478298,1.14252075831186e-13,1.24555141000045e-11
"ENSG00000116132",5567.19113585037,-0.758620569784337,0.102207724677588,-7.42234084730281,1.15068221447602e-13,1.24555141000045e-11
"ENSG00000147119",456.955930156128,1.57295630646522,0.211961647719535,7.42094772044107,1.1628521432328e-13,1.24973381050576e-11
"ENSG00000174306",3453.22328024745,1.10714335644421,0.149326963471208,7.41422266085038,1.22340232115753e-13,1.30548307263377e-11
"ENSG00000196932",76.8374390605707,-2.00118076059191,0.270562889181052,-7.3963608484857,1.39967330709754e-13,1.48306229426687e-11
"ENSG00000148848",1381.83099074586,-1.86985313928947,0.253133942550893,-7.38681316478737,1.50389683619944e-13,1.58235187394802e-11
"ENSG00000134318",4532.92194718646,0.782545444160847,0.106288654571742,7.36245507400462,1.80558203934515e-13,1.88477602154634e-11
"ENSG00000170214",201.755583131717,3.67705542091358,0.499487308246037,7.36165936593196,1.81637992239944e-13,1.88477602154634e-11
"ENSG00000164105",538.360971250486,1.20861512342253,0.16429213050373,7.35650039789999,1.88794319677971e-13,1.945615982106e-11
"ENSG00000087448",1029.5359718425,1.03308132702412,0.141311014652847,7.31069216056545,2.65769776025656e-13,2.72025309529389e-11
"ENSG00000188215",583.093636443467,0.683673114399164,0.0938940310875948,7.28132668796974,3.30553118631784e-13,3.35195827356212e-11
"ENSG00000277443",5819.16143192022,-1.23005259000606,0.168945616189728,-7.28076062432243,3.3194322927074e-13,3.35195827356212e-11
"ENSG00000233608",4677.12127493218,0.731304432396246,0.100512559127433,7.27575179405267,3.44496481553354e-13,3.45552937430118e-11
"ENSG00000146006",70.6286012065051,-4.00530685985838,0.550967937970485,-7.26958246356786,3.60600338289547e-13,3.59310774165863e-11
"ENSG00000114270",1600.18017771665,1.28752521369083,0.177552344833885,7.25152469766264,4.12105858487113e-13,4.07930575447178e-11
"ENSG00000165802",1607.030947638,0.973492960556817,0.134839478423385,7.21964347488893,5.21240486033292e-13,5.12587212605027e-11
"ENSG00000155962",399.768138431305,-1.12230679910416,0.156338724727642,-7.17868718105085,7.03839801130212e-13,6.87660626480856e-11
"ENSG00000108960",1740.223556979,1.65442391852,0.230614321846895,7.17398600950022,7.28450580832534e-13,7.07114028335891e-11
"ENSG00000172465",451.850901898896,1.01173972475599,0.141324246810978,7.15899605047389,8.12700274288297e-13,7.83838995316777e-11
"ENSG00000170365",440.562060635903,-1.00992934293018,0.141090989913841,-7.15800026314156,8.18623980739596e-13,7.84523338484583e-11
"ENSG00000093167",2143.35751074537,0.693358986149101,0.0971465100718923,7.1372505881682,9.52161718514231e-13,9.06723114985134e-11
"ENSG00000143344",1081.28222058766,-1.0660511773249,0.150055385186487,-7.10438466436927,1.20859802093083e-12,1.14368338508964e-10
"ENSG00000182197",5315.42726523993,-0.800255290112631,0.11307955171364,-7.07692308631695,1.47390281088577e-12,1.3860213557867e-10
"ENSG00000185813",542.657436045846,1.06739334967943,0.151301093640895,7.05476294978294,1.72895211519061e-12,1.6157648152272e-10
"ENSG00000173517",8182.74058562587,1.01739763148629,0.144722125065383,7.03000754740608,2.06522366689732e-12,1.91810835136648e-10
"ENSG00000084090",3687.64183438333,1.22216041444564,0.173940481515265,7.02631385057068,2.12061170645697e-12,1.94589936781107e-10
"ENSG00000177674",764.481385696361,1.13604040963799,0.161684305049306,7.02628748839629,2.12101220471232e-12,1.94589936781107e-10
"ENSG00000108604",2187.292503192,1.29461570370866,0.184639577325573,7.01158290362566,2.35636796743735e-12,2.14872196594317e-10
"ENSG00000099204",852.747876481017,1.43275515743362,0.204518246745412,7.00551261432015,2.46083160691691e-12,2.23046219022119e-10
"ENSG00000171793",696.239976610133,1.63280904908229,0.233118543113899,7.00420064089245,2.48399926970633e-12,2.23797922227554e-10
"ENSG00000173221",1867.43737195314,1.05624803310761,0.150876350608916,7.00075279422349,2.54590813245366e-12,2.28010320005344e-10
"ENSG00000136997",749.944610560192,0.863935124722514,0.123509704751046,6.99487644686638,2.65492792191852e-12,2.36367133214119e-10
"ENSG00000157152",39.3413679876278,2.76167654408396,0.394921822524979,6.99297021984468,2.69126654340546e-12,2.3819292007105e-10
"ENSG00000105835",2566.9018151302,0.982117907967066,0.140585725498966,6.98590062740254,2.83034364585161e-12,2.49037137400487e-10
"ENSG00000143878",3361.85340235751,1.21454970192483,0.173942427989536,6.98248101951234,2.90012160624002e-12,2.53693195857485e-10
"ENSG00000183508",90.3032532732386,-2.5072266788031,0.35923267645759,-6.97939481320845,2.96454289916837e-12,2.57829551797036e-10
"ENSG00000125848",184.721455342667,-2.47102353916222,0.354440149604538,-6.97162424155173,3.13302454434905e-12,2.70916593645263e-10
"ENSG00000145685",2024.83157706938,-1.17054861986778,0.168005945524735,-6.96730473562584,3.23070389142606e-12,2.77766690002266e-10
"ENSG00000071282",4091.32550939216,1.59577208189352,0.230391363574318,6.9263537362535,4.31825902192135e-12,3.69162075249026e-10
"ENSG00000112936",1960.92411785133,3.28454648348489,0.474654481216812,6.91986826936662,4.52063815600028e-12,3.84279783588588e-10
"ENSG00000137767",2380.77864406758,1.01739137194008,0.147081795871451,6.91718078306082,4.60720002052696e-12,3.89437817465442e-10
"ENSG00000108830",207.107243118744,-2.14998544122727,0.310979096498689,-6.91360115658555,4.72502462167559e-12,3.97166036076709e-10
"ENSG00000165996",290.655409963764,1.06197086274634,0.153917392204776,6.89961574539584,5.21433886640362e-12,4.35860792132827e-10
"ENSG00000159840",9428.68296771829,0.712916145569737,0.103507609779021,6.88757229629534,5.67525334229271e-12,4.69485668275728e-10
"ENSG00000103381",788.652241936821,0.976286730048927,0.141748069938165,6.88747811857203,5.67901047628489e-12,4.69485668275728e-10
"ENSG00000136877",1049.72409368966,0.685082170128787,0.0995922071510049,6.87887325451121,6.03278037854524e-12,4.9600663156061e-10
"ENSG00000114098",986.031421114177,1.03526726172702,0.150542815649855,6.87689583364061,6.11708045835289e-12,5.00204307480313e-10
"ENSG00000114853",2770.86315381032,0.732144136089185,0.106504510226449,6.87430170358519,6.2294243632847e-12,5.06637399837738e-10
"ENSG00000205208",599.115142410084,-1.36445115694763,0.19894507523173,-6.85843143067664,6.96207341877227e-12,5.63179336875525e-10
"ENSG00000137801",94531.911927292,1.86699762805098,0.272619958234678,6.84835270367044,7.47051985455663e-12,6.01077228511545e-10
"ENSG00000189184",6553.66450144964,-0.900140009510166,0.13243849372696,-6.79666450575862,1.07069034927547e-11,8.56893989106315e-10
"ENSG00000196569",18064.660305912,2.06374040269595,0.304137672633423,6.78554677171933,1.15647676125211e-11,9.20653404751285e-10
"ENSG00000163083",425.117597729646,3.66808563845784,0.542454500645114,6.76201531021602,1.36085318621071e-11,1.07765247577507e-09
"ENSG00000106615",2235.50457359428,0.999266589126242,0.147852448457322,6.75853933805285,1.39389806575668e-11,1.09804137682592e-09
"ENSG00000132530",554.064385082293,-0.942237881739946,0.139512961038764,-6.7537659205595,1.44056101095503e-11,1.12888963389736e-09
"ENSG00000164291",491.682374836471,0.774377783620433,0.114684310692989,6.75225563933895,1.45564098263444e-11,1.13479659195429e-09
"ENSG00000068831",92.8029384701493,1.73626446064045,0.257320954135063,6.74746627796629,1.5044918852447e-11,1.16683427347381e-09
"ENSG00000100242",3905.37004433206,1.70220392778344,0.252833816777141,6.73250101383329,1.66771225163706e-11,1.28678966862211e-09
"ENSG00000158079",310.648933881644,0.9650993559616,0.14362385455264,6.71963135210159,1.82184890150844e-11,1.39854788633143e-09
"ENSG00000091527",4909.39036038111,0.731057240521498,0.109063221466159,6.70305929619307,2.04100592096033e-11,1.55883122267863e-09
"ENSG00000172831",1320.81299972383,-0.559579161497257,0.0835694219708999,-6.69597980098643,2.14231315555414e-11,1.62690115654443e-09
"ENSG00000093144",1547.11616056661,0.793028429416974,0.118444892372296,6.69533665431792,2.15175681345435e-11,1.62690115654443e-09
"ENSG00000107562",27826.0450562915,-1.88334143999433,0.282371826342736,-6.66972149589875,2.56289309526195e-11,1.92806447556557e-09
"ENSG00000127954",524.090242667668,4.94740348240755,0.742092975774811,6.6668242981845,2.6139771353639e-11,1.95671144172563e-09
"ENSG00000185022",640.373978471221,1.27095714361222,0.190778228387934,6.66196113860442,2.70197483247997e-11,2.01256996680662e-09
"ENSG00000124151",1617.05389800866,1.35129969686102,0.202948850002282,6.65832645440376,2.76963063146192e-11,2.05280110743724e-09
"ENSG00000163661",9918.17760461223,2.23550570053126,0.336001245349213,6.65326611574862,2.86659195605731e-11,2.1142520868058e-09
"ENSG00000070669",426.902029819207,-1.02046245693765,0.153599869354722,-6.64364143813826,3.0602653077683e-11,2.2460854546674e-09
"ENSG00000172349",898.132737914899,1.03323240115498,0.155626542335523,6.6391785465964,3.15436116172146e-11,2.30390864268258e-09
"ENSG00000137672",647.508974371198,1.80045559787691,0.271275664207207,6.63699636728813,3.20139534926826e-11,2.32696591425557e-09
"ENSG00000172939",1236.30620465794,0.477096041972702,0.071906377943383,6.63496139867251,3.24587468095445e-11,2.34795338700196e-09
"ENSG00000163378",1766.42720423106,1.28856508644551,0.194319742538479,6.63115888078304,3.33061492420631e-11,2.39772402629704e-09
"ENSG00000141298",2097.04386259948,1.17258597880522,0.177010870596201,6.62437270013848,3.4872589123563e-11,2.49853798072919e-09
"ENSG00000120690",1426.8288758033,0.846000023890096,0.127870037253012,6.61609273027853,3.68817065764976e-11,2.62468977069075e-09
"ENSG00000088888",2939.45920817659,0.617820746575235,0.0933871937440659,6.61569024408653,3.69822033355336e-11,2.62468977069075e-09
"ENSG00000124702",1042.62678059218,0.62864162208079,0.0954779116503953,6.58415764666746,4.57471529819237e-11,3.23151015852593e-09
"ENSG00000154767",1862.36871177158,-0.582213741308692,0.0884602074047456,-6.58164567311943,4.65269334899657e-11,3.27123477238329e-09
"ENSG00000164294",3507.73244586237,-0.488708215062585,0.0743577432365924,-6.57239170784954,4.95133971634015e-11,3.46501662195599e-09
"ENSG00000168994",1583.12872856745,1.42498692195475,0.216861282323673,6.57096050842265,4.99917185107768e-11,3.48229350330161e-09
"ENSG00000099337",903.319996093065,2.39569326902667,0.36473657344039,6.56828364216183,5.08985186293793e-11,3.52912032856056e-09
